sensor ts value
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-18 03:41:53" 43864
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-19 03:43:48" 26631
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-20 03:42:52" 27863
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-21 03:41:43" 46439
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-22 03:40:39" 41240
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-24 03:42:13" 41841
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-25 03:42:55" 28445
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-26 03:44:04" 35313
/qct/qexa-20/cocos/calibration/QB10/t1_time "2025-08-27 03:42:36" 41732
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-02 03:42:59" 14462
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-03 03:42:23" 14963
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-04 03:38:59" 10460
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-05 03:41:59" 15176
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-06 03:37:10" 13517
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-07 03:42:43" 8882
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-08 03:42:11" 13853
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-09 03:43:21" 13664
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-10 03:39:56" 16295
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-11 03:41:53" 16272
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-12 03:39:59" 16088
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-13 03:42:04" 16658
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-14 03:42:10" 14398
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-15 03:40:35" 16006
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-16 03:42:20" 13797
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-17 03:41:45" 14352
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-18 03:41:53" 15801
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-19 03:43:48" 10603
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-20 03:42:52" 14576
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-21 03:41:43" 15204
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-22 03:40:39" 15155
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-24 03:42:13" 16274
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-25 03:42:55" 13618
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-26 03:44:04" 14761
/qct/qexa-20/cocos/calibration/QB10/t2_echo_time "2025-08-27 03:42:36" 15227
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-02 03:42:59" 4803
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-03 03:42:23" 4964
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-04 03:38:59" 4349
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-05 03:41:59" 4417
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-06 03:37:10" 4143
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-07 03:42:43" 3118
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-08 03:42:11" 4703
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-09 03:43:21" 4727
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-10 03:39:56" 5010
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-11 03:41:53" 5188
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-12 03:39:59" 2221
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-13 03:42:04" 4355
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-14 03:42:10" 4986
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-15 03:40:35" 4696
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-16 03:42:20" 4835
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-17 03:41:45" 4889
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-18 03:41:53" 4962
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-19 03:43:48" 4302
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-20 03:42:52" 4290
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-21 03:41:43" 5068
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-22 03:40:39" 4881
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-24 03:42:13" 5012
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-25 03:42:55" 5021
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-26 03:44:04" 4886
/qct/qexa-20/cocos/calibration/QB10/t2_time "2025-08-27 03:42:36" 4924
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-02 03:42:59" 155
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-03 03:42:23" 120
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-04 03:38:59" 295
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-05 03:41:59" 155
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-06 03:37:10" 285
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-07 03:42:43" 225
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-08 03:42:11" 100
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-09 03:43:21" 105
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-10 03:39:56" 175
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-11 03:41:53" 175
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-12 03:39:59" 130
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-13 03:42:04" 100
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-14 03:42:10" 70
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-15 03:40:35" 165
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-16 03:42:20" 210
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-17 03:41:45" 195
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-18 03:41:53" 200
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-19 03:43:48" 150
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-20 03:42:52" 190
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-21 03:41:43" 110
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-22 03:40:39" 135
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-24 03:42:13" 150
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-25 03:42:55" 235
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-26 03:44:04" 210
/qct/qexa-20/cocos/calibration/QB11/error_0_1 "2025-08-27 03:42:36" 235
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-02 03:42:59" 620
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-03 03:42:23" 460
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-04 03:38:59" 470
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-05 03:41:59" 405
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-06 03:37:10" 785
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-07 03:42:43" 540
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-08 03:42:11" 780
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-09 03:43:21" 465
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-10 03:39:56" 820
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-11 03:41:53" 330
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-12 03:39:59" 585
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-13 03:42:04" 950
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-14 03:42:10" 780
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-15 03:40:35" 445
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-16 03:42:20" 450
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-17 03:41:45" 485
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-18 03:41:53" 1115
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-19 03:43:48" 845
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-20 03:42:52" 760
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-21 03:41:43" 1000
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-22 03:40:39" 685
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-24 03:42:13" 515
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-25 03:42:55" 405
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-26 03:44:04" 420
/qct/qexa-20/cocos/calibration/QB11/error_1_0 "2025-08-27 03:42:36" 370
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-02 03:42:59" 9986
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-03 03:42:23" 9985
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-04 03:38:59" 9983
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-05 03:41:59" 9987
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-06 03:37:10" 9984
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-07 03:42:43" 9986
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-08 03:42:11" 9982
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-09 03:43:21" 9939
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-10 03:39:56" 9941
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-11 03:41:53" 9984
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-12 03:39:59" 9934
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-13 03:42:04" 9934
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-14 03:42:10" 9946
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-15 03:40:35" 9978
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-16 03:42:20" 9950
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-17 03:41:45" 9986
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-18 03:41:53" 9960
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-19 03:43:48" 9937
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-20 03:42:52" 9968
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-21 03:41:43" 9938
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-22 03:40:39" 9980
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-24 03:42:13" 9981
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-25 03:42:55" 9979
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-26 03:44:04" 9986
/qct/qexa-20/cocos/calibration/QB11/fidelity_1qb_gates_averaged "2025-08-27 03:42:36" 9984
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-02 03:42:59" 9612
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-03 03:42:23" 9710
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-04 03:38:59" 9617
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-05 03:41:59" 9720
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-06 03:37:10" 9465
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-07 03:42:43" 9617
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-08 03:42:11" 9560
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-09 03:43:21" 9715
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-10 03:39:56" 9502
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-11 03:41:53" 9747
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-12 03:39:59" 9642
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-13 03:42:04" 9475
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-14 03:42:10" 9575
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-15 03:40:35" 9695
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-16 03:42:20" 9670
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-17 03:41:45" 9660
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-18 03:41:53" 9342
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-19 03:43:48" 9502
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-20 03:42:52" 9525
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-21 03:41:43" 9445
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-22 03:40:39" 9590
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-24 03:42:13" 9667
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-25 03:42:55" 9680
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-26 03:44:04" 9685
/qct/qexa-20/cocos/calibration/QB11/single_shot_readout_fidelity "2025-08-27 03:42:36" 9697
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-02 03:42:59" 36595
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-03 03:42:23" 24349
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-04 03:38:59" 29092
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-05 03:41:59" 38428
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-06 03:37:10" 32406
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-07 03:42:43" 43880
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-08 03:42:11" 31799
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-09 03:43:21" 31809
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-10 03:39:56" 31386
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-11 03:41:53" 24998
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-12 03:39:59" 31856
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-13 03:42:04" 15349
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-14 03:42:10" 28074
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-15 03:40:35" 36310
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-16 03:42:20" 24324
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-17 03:41:45" 36137
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-18 03:41:53" 36615
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-19 03:43:48" 20322
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-20 03:42:52" 31509
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-21 03:41:43" 25715
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-22 03:40:39" 32149
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-24 03:42:13" 23422
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-25 03:42:55" 28706
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-26 03:44:04" 31187
/qct/qexa-20/cocos/calibration/QB11/t1_time "2025-08-27 03:42:36" 35791
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-02 03:42:59" 12693
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-03 03:42:23" 10486
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-04 03:38:59" 11069
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-05 03:41:59" 11572
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-06 03:37:10" 11446
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-07 03:42:43" 12057
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-08 03:42:11" 11067
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-09 03:43:21" 11516
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-10 03:39:56" 12758
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-11 03:41:53" 10015
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-12 03:39:59" 11101
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-13 03:42:04" 9202
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-14 03:42:10" 11969
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-15 03:40:35" 10825
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-16 03:42:20" 9314
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-17 03:41:45" 12335
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-18 03:41:53" 11599
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-19 03:43:48" 10619
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-20 03:42:52" 11049
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-21 03:41:43" 10276
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-22 03:40:39" 11032
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-24 03:42:13" 11363
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-25 03:42:55" 11249
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-26 03:44:04" 9665
/qct/qexa-20/cocos/calibration/QB11/t2_echo_time "2025-08-27 03:42:36" 11981
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-02 03:42:59" 3128
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-03 03:42:23" 3339
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-04 03:38:59" 2840
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-05 03:41:59" 3071
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-06 03:37:10" 2844
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-07 03:42:43" 2951
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-08 03:42:11" 2848
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-09 03:43:21" 2538
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-10 03:39:56" 2749
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-11 03:41:53" 2742
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-12 03:39:59" 2361
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-13 03:42:04" 1835
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-14 03:42:10" 2326
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-15 03:40:35" 2535
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-16 03:42:20" 1522
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-17 03:41:45" 2856
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-18 03:41:53" 2974
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-19 03:43:48" 2308
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-20 03:42:52" 1932
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-21 03:41:43" 2264
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-22 03:40:39" 2350
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-24 03:42:13" 2324
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-25 03:42:55" 2495
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-26 03:44:04" 2439
/qct/qexa-20/cocos/calibration/QB11/t2_time "2025-08-27 03:42:36" 2731
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-02 03:42:59" 150
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-03 03:42:23" 175
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-04 03:38:59" 230
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-05 03:41:59" 230
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-06 03:37:10" 225
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-07 03:42:43" 250
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-08 03:42:11" 295
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-09 03:43:21" 155
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-10 03:39:56" 160
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-11 03:41:53" 320
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-12 03:39:59" 300
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-13 03:42:04" 280
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-14 03:42:10" 190
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-15 03:40:35" 140
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-16 03:42:20" 254
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-17 03:41:45" 345
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-18 03:41:53" 190
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-19 03:43:48" 305
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-20 03:42:52" 345
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-21 03:41:43" 180
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-22 03:40:39" 205
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-24 03:42:13" 254
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-25 03:42:55" 240
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-26 03:44:04" 210
/qct/qexa-20/cocos/calibration/QB12/error_0_1 "2025-08-27 03:42:36" 254
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-02 03:42:59" 205
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-03 03:42:23" 245
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-04 03:38:59" 280
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-05 03:41:59" 335
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-06 03:37:10" 385
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-07 03:42:43" 315
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-08 03:42:11" 340
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-09 03:43:21" 310
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-10 03:39:56" 245
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-11 03:41:53" 370
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-12 03:39:59" 340
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-13 03:42:04" 305
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-14 03:42:10" 180
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-15 03:40:35" 434
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-16 03:42:20" 375
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-17 03:41:45" 345
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-18 03:41:53" 385
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-19 03:43:48" 325
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-20 03:42:52" 745
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-21 03:41:43" 290
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-22 03:40:39" 415
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-24 03:42:13" 305
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-25 03:42:55" 220
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-26 03:44:04" 360
/qct/qexa-20/cocos/calibration/QB12/error_1_0 "2025-08-27 03:42:36" 245
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-02 03:42:59" 9991
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-03 03:42:23" 9991
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-04 03:38:59" 9962
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-05 03:41:59" 9982
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-06 03:37:10" 9993
/qct/qexa-20/cocos/calibration/QB12/fidelity_1qb_gates_averaged "2025-08-07 03:42:43" 9988
